,dot_name,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,Method_Name
28,durbinWatson,0.9458320440000001,0.984946878,0.96787882,0.9920582020000001,0.976675387,0.99820168,0.993879152,0.991238035,0.987157629,0.973549897,0.984045154,0.995875506,0.9794098290000001,0.9794098290000001,0.995018023,0.999411567,0.957897853,0.9953664390000001,0.965834759,0.986960924,0.968695821,0.965834759,0.995648144,0.997913272,0.940949542,0.9927376809999999,0.9927376809999999,0.984279494,1.0,0.9975552959999999,0.9975552959999999,0.9975552959999999,0.9975552959999999,0.9931532190000001,0.9939772720000001,0.9939772720000001,0.9931532190000001,0.992941278,0.9977434959999999,0.9967365,0.994650982,0.9977188229999999,0.9762478170000001,0.9975578979999999,0.958413292,0.987227628,0.998447477,0.98938924,0.9465376790000001,0.997491308,0.9983190559999999,0.9465376790000001,0.978849678,0.919839515,0.95910105,0.983850507,0.976675387,0.9963685059999999,0.988320891,0.993719205,0.9983438259999999,0.992644723,0.9905848429999999,0.994513436,0.996902831,0.990532815,0.9905848429999999,0.998433138,0.978155549,0.9968776709999999,0.9840252540000001,0.9496578370000001,0.97608655,0.998728625,0.9819616179999999,0.93759234,0.9921899009999999,0.987191327,0.9991319470000001,0.992499997,0.9868170629999999,0.9960163320000001,0.951415307,0.945968956,0.997327153,0.99154728,0.9232300790000001,0.998213438,0.953866233,0.9663221559999999,0.953866233,0.99067245,0.997913272,0.989082784,0.9972529720000001,0.982925475,0.9986174059999999,0.996781403,0.994502023,0.999525786,0.0,1.0,0.0,0.0,0.0,0.0,durbinWatson
29,ebeAdd,0.962969858,0.994021787,0.981826808,0.9978867029999999,0.9873734679999999,0.9922717120000001,0.9845170870000001,0.99754729,0.9952311290000001,0.9558262759999999,0.969651343,0.987964078,0.988772034,0.988772034,0.999041585,0.99684223,0.93603052,0.9991836690000001,0.978877312,0.975873475,0.9822257120000001,0.978877312,0.9890300790000001,0.992428656,0.958996272,0.99791876,0.99791876,0.9932652340000001,0.9975552959999999,1.0,1.0,1.0,1.0,0.997954572,0.9982278040000001,0.9982278040000001,0.997954572,0.98255579,0.9926688140000001,0.990847533,0.998486312,0.9990663329999999,0.987752263,0.997551768,0.9368158670000001,0.995286302,0.99746062,0.995749915,0.963603357,0.999345707,0.992063125,0.963603357,0.989213969,0.94166185,0.9375368359999999,0.992923034,0.9873734679999999,0.99838683,0.975849851,0.98406396,0.9985977559999999,0.997890268,0.9960331509999999,0.998901313,0.999232978,0.996966938,0.9960331509999999,0.9935030579999999,0.98928138,0.989365305,0.9695280490000001,0.9662624040000001,0.987513484,0.997297353,0.9923245629999999,0.911892686,0.9821285790000001,0.9748042370000001,0.995017653,0.985228605,0.994656815,0.998355695,0.968213304,0.963582715,0.990324522,0.980645353,0.942143084,0.991791504,0.969957958,0.979430328,0.969957958,0.996830056,0.992428656,0.979246988,0.990248357,0.9684629159999999,0.99951403,0.9960073209999999,0.9971811009999999,0.996647125,1.0,1.0,0.0,0.0,0.0,1.0,ebeAdd
30,ebeDivide,0.962969858,0.994021787,0.981826808,0.9978867029999999,0.9873734679999999,0.9922717120000001,0.9845170870000001,0.99754729,0.9952311290000001,0.9558262759999999,0.969651343,0.987964078,0.988772034,0.988772034,0.999041585,0.99684223,0.93603052,0.9991836690000001,0.978877312,0.975873475,0.9822257120000001,0.978877312,0.9890300790000001,0.992428656,0.958996272,0.99791876,0.99791876,0.9932652340000001,0.9975552959999999,1.0,1.0,1.0,1.0,0.997954572,0.9982278040000001,0.9982278040000001,0.997954572,0.98255579,0.9926688140000001,0.990847533,0.998486312,0.9990663329999999,0.987752263,0.997551768,0.9368158670000001,0.995286302,0.99746062,0.995749915,0.963603357,0.999345707,0.992063125,0.963603357,0.989213969,0.94166185,0.9375368359999999,0.992923034,0.9873734679999999,0.99838683,0.975849851,0.98406396,0.9985977559999999,0.997890268,0.9960331509999999,0.998901313,0.999232978,0.996966938,0.9960331509999999,0.9935030579999999,0.98928138,0.989365305,0.9695280490000001,0.9662624040000001,0.987513484,0.997297353,0.9923245629999999,0.911892686,0.9821285790000001,0.9748042370000001,0.995017653,0.985228605,0.994656815,0.998355695,0.968213304,0.963582715,0.990324522,0.980645353,0.942143084,0.991791504,0.969957958,0.979430328,0.969957958,0.996830056,0.992428656,0.979246988,0.990248357,0.9684629159999999,0.99951403,0.9960073209999999,0.9971811009999999,0.996647125,0.0,0.0,0.0,0.0,0.0,0.0,ebeDivide
31,ebeMultiply,0.962969858,0.994021787,0.981826808,0.9978867029999999,0.9873734679999999,0.9922717120000001,0.9845170870000001,0.99754729,0.9952311290000001,0.9558262759999999,0.969651343,0.987964078,0.988772034,0.988772034,0.999041585,0.99684223,0.93603052,0.9991836690000001,0.978877312,0.975873475,0.9822257120000001,0.978877312,0.9890300790000001,0.992428656,0.958996272,0.99791876,0.99791876,0.9932652340000001,0.9975552959999999,1.0,1.0,1.0,1.0,0.997954572,0.9982278040000001,0.9982278040000001,0.997954572,0.98255579,0.9926688140000001,0.990847533,0.998486312,0.9990663329999999,0.987752263,0.997551768,0.9368158670000001,0.995286302,0.99746062,0.995749915,0.963603357,0.999345707,0.992063125,0.963603357,0.989213969,0.94166185,0.9375368359999999,0.992923034,0.9873734679999999,0.99838683,0.975849851,0.98406396,0.9985977559999999,0.997890268,0.9960331509999999,0.998901313,0.999232978,0.996966938,0.9960331509999999,0.9935030579999999,0.98928138,0.989365305,0.9695280490000001,0.9662624040000001,0.987513484,0.997297353,0.9923245629999999,0.911892686,0.9821285790000001,0.9748042370000001,0.995017653,0.985228605,0.994656815,0.998355695,0.968213304,0.963582715,0.990324522,0.980645353,0.942143084,0.991791504,0.969957958,0.979430328,0.969957958,0.996830056,0.992428656,0.979246988,0.990248357,0.9684629159999999,0.99951403,0.9960073209999999,0.9971811009999999,0.996647125,1.0,1.0,0.0,0.0,0.0,1.0,ebeMultiply
32,ebeSubtract,0.962969858,0.994021787,0.981826808,0.9978867029999999,0.9873734679999999,0.9922717120000001,0.9845170870000001,0.99754729,0.9952311290000001,0.9558262759999999,0.969651343,0.987964078,0.988772034,0.988772034,0.999041585,0.99684223,0.93603052,0.9991836690000001,0.978877312,0.975873475,0.9822257120000001,0.978877312,0.9890300790000001,0.992428656,0.958996272,0.99791876,0.99791876,0.9932652340000001,0.9975552959999999,1.0,1.0,1.0,1.0,0.997954572,0.9982278040000001,0.9982278040000001,0.997954572,0.98255579,0.9926688140000001,0.990847533,0.998486312,0.9990663329999999,0.987752263,0.997551768,0.9368158670000001,0.995286302,0.99746062,0.995749915,0.963603357,0.999345707,0.992063125,0.963603357,0.989213969,0.94166185,0.9375368359999999,0.992923034,0.9873734679999999,0.99838683,0.975849851,0.98406396,0.9985977559999999,0.997890268,0.9960331509999999,0.998901313,0.999232978,0.996966938,0.9960331509999999,0.9935030579999999,0.98928138,0.989365305,0.9695280490000001,0.9662624040000001,0.987513484,0.997297353,0.9923245629999999,0.911892686,0.9821285790000001,0.9748042370000001,0.995017653,0.985228605,0.994656815,0.998355695,0.968213304,0.963582715,0.990324522,0.980645353,0.942143084,0.991791504,0.969957958,0.979430328,0.969957958,0.996830056,0.992428656,0.979246988,0.990248357,0.9684629159999999,0.99951403,0.9960073209999999,0.9971811009999999,0.996647125,0.0,0.0,0.0,0.0,0.0,0.0,ebeSubtract
33,elemtWise_equal,0.9664271109999999,0.9974331259999999,0.9875723409999999,0.998235,0.988156363,0.986648878,0.97697334,0.9966827159999999,0.998631295,0.9438950859999999,0.9600381029999999,0.9817664490000001,0.988851409,0.988851409,0.9996213909999999,0.9934378209999999,0.922010783,0.999272442,0.9803935890000001,0.9686238359999999,0.987283823,0.9803935890000001,0.9842443740000001,0.985881325,0.963102043,0.999172829,0.999172829,0.996653747,0.9931532190000001,0.997954572,0.997954572,0.997954572,0.997954572,1.0,0.99994212,0.99994212,1.0,0.974369459,0.9879111309999999,0.98708521,0.999273125,0.9973916709999999,0.990485915,0.996211541,0.9228468329999999,0.9986490920000001,0.99624551,0.995510187,0.967070856,0.9987573000000001,0.9848912409999999,0.967070856,0.990803855,0.9475096209999999,0.923788398,0.9961413440000001,0.988156363,0.9954281629999999,0.966988295,0.976455601,0.997323263,0.9991501970000001,0.994509938,0.99794097,0.9987236740000001,0.9983720009999999,0.994509938,0.989203985,0.9936555109999999,0.982877129,0.959084866,0.9697424459999999,0.989470092,0.993368255,0.994612575,0.895712278,0.974633199,0.9661809720000001,0.9906562640000001,0.979567078,0.998822842,0.995541982,0.972825481,0.967944655,0.984896478,0.972630973,0.943903143,0.9855912920000001,0.973985496,0.981343703,0.973985496,0.9996966140000001,0.985881325,0.972374083,0.9840891420000001,0.958399028,0.9978033359999999,0.9953610270000001,0.998781122,0.992795908,0.0,0.0,0.0,0.0,0.0,0.0,elemtWise_equal
34,elemtWise_max,0.964460155,0.996916554,0.986045548,0.9980104679999999,0.987145006,0.987826932,0.978807326,0.9965065820000001,0.998169235,0.9466298470000001,0.9622835209999999,0.983425598,0.9880936640000001,0.9880936640000001,0.999774451,0.994415552,0.92523503,0.9994932670000001,0.9790249990000001,0.970811512,0.985794313,0.9790249990000001,0.9858106459999999,0.9872582740000001,0.960995478,0.99889204,0.99889204,0.995852796,0.9939772720000001,0.9982278040000001,0.9982278040000001,0.9982278040000001,0.9982278040000001,0.99994212,1.0,1.0,0.99994212,0.97616542,0.9892487190000001,0.988452695,0.999156807,0.997998195,0.989447683,0.996839478,0.9260652009999999,0.998187072,0.99682141,0.995029498,0.965117222,0.9991131109999999,0.986190972,0.965117222,0.989839354,0.945007658,0.926977838,0.995294538,0.987145006,0.995645352,0.969182923,0.978295494,0.9976765,0.9988654229999999,0.9943064859999999,0.997851135,0.9988406329999999,0.997931094,0.9943064859999999,0.990392721,0.992646977,0.9843639340000001,0.961429491,0.9678497890000001,0.988439625,0.994299438,0.993855396,0.899449279,0.97656238,0.9684344020000001,0.991638239,0.981359476,0.998504617,0.995721757,0.970879543,0.965928015,0.986207304,0.974634936,0.941845761,0.986937185,0.9722666529999999,0.979959962,0.9722666529999999,0.999534028,0.9872582740000001,0.9744342979999999,0.985573997,0.960766612,0.998236942,0.9962449179999999,0.9991654320000001,0.9937478590000001,1.0,1.0,0.0,0.0,0.0,1.0,elemtWise_max
35,elemtWise_min,0.964460155,0.996916554,0.986045548,0.9980104679999999,0.987145006,0.987826932,0.978807326,0.9965065820000001,0.998169235,0.9466298470000001,0.9622835209999999,0.983425598,0.9880936640000001,0.9880936640000001,0.999774451,0.994415552,0.92523503,0.9994932670000001,0.9790249990000001,0.970811512,0.985794313,0.9790249990000001,0.9858106459999999,0.9872582740000001,0.960995478,0.99889204,0.99889204,0.995852796,0.9939772720000001,0.9982278040000001,0.9982278040000001,0.9982278040000001,0.9982278040000001,0.99994212,1.0,1.0,0.99994212,0.97616542,0.9892487190000001,0.988452695,0.999156807,0.997998195,0.989447683,0.996839478,0.9260652009999999,0.998187072,0.99682141,0.995029498,0.965117222,0.9991131109999999,0.986190972,0.965117222,0.989839354,0.945007658,0.926977838,0.995294538,0.987145006,0.995645352,0.969182923,0.978295494,0.9976765,0.9988654229999999,0.9943064859999999,0.997851135,0.9988406329999999,0.997931094,0.9943064859999999,0.990392721,0.992646977,0.9843639340000001,0.961429491,0.9678497890000001,0.988439625,0.994299438,0.993855396,0.899449279,0.97656238,0.9684344020000001,0.991638239,0.981359476,0.998504617,0.995721757,0.970879543,0.965928015,0.986207304,0.974634936,0.941845761,0.986937185,0.9722666529999999,0.979959962,0.9722666529999999,0.999534028,0.9872582740000001,0.9744342979999999,0.985573997,0.960766612,0.998236942,0.9962449179999999,0.9991654320000001,0.9937478590000001,1.0,1.0,0.0,0.0,0.0,1.0,elemtWise_min
36,elemtWise_not_eq,0.9664271109999999,0.9974331259999999,0.9875723409999999,0.998235,0.988156363,0.986648878,0.97697334,0.9966827159999999,0.998631295,0.9438950859999999,0.9600381029999999,0.9817664490000001,0.988851409,0.988851409,0.9996213909999999,0.9934378209999999,0.922010783,0.999272442,0.9803935890000001,0.9686238359999999,0.987283823,0.9803935890000001,0.9842443740000001,0.985881325,0.963102043,0.999172829,0.999172829,0.996653747,0.9931532190000001,0.997954572,0.997954572,0.997954572,0.997954572,1.0,0.99994212,0.99994212,1.0,0.974369459,0.9879111309999999,0.98708521,0.999273125,0.9973916709999999,0.990485915,0.996211541,0.9228468329999999,0.9986490920000001,0.99624551,0.995510187,0.967070856,0.9987573000000001,0.9848912409999999,0.967070856,0.990803855,0.9475096209999999,0.923788398,0.9961413440000001,0.988156363,0.9954281629999999,0.966988295,0.976455601,0.997323263,0.9991501970000001,0.994509938,0.99794097,0.9987236740000001,0.9983720009999999,0.994509938,0.989203985,0.9936555109999999,0.982877129,0.959084866,0.9697424459999999,0.989470092,0.993368255,0.994612575,0.895712278,0.974633199,0.9661809720000001,0.9906562640000001,0.979567078,0.998822842,0.995541982,0.972825481,0.967944655,0.984896478,0.972630973,0.943903143,0.9855912920000001,0.973985496,0.981343703,0.973985496,0.9996966140000001,0.985881325,0.972374083,0.9840891420000001,0.958399028,0.9978033359999999,0.9953610270000001,0.998781122,0.992795908,0.0,0.0,0.0,0.0,0.0,0.0,elemtWise_not_eq
37,entropy,0.9027885090000001,0.958328858,0.932301464,0.971021481,0.9455752140000001,0.997668393,0.999342095,0.968867258,0.962422488,0.99371055,0.998152697,0.99891648,0.9502191999999999,0.9502191999999999,0.9775927179999999,0.99332574,0.985064431,0.978622132,0.930202775,0.9971486979999999,0.933600251,0.930202775,0.997310503,0.9966779240000001,0.896055431,0.972787727,0.972787727,0.9575841970000001,0.992941278,0.98255579,0.98255579,0.98255579,0.98255579,0.974369459,0.97616542,0.97616542,0.974369459,1.0,0.996602607,0.996777969,0.9772643040000001,0.9852674859999999,0.944198561,0.9881012579999999,0.985408776,0.9625280209999999,0.98961391,0.9663345109999999,0.9036368370000001,0.9833559209999999,0.997478784,0.9036368370000001,0.9486171809999999,0.868823922,0.985809794,0.9568694870000001,0.9455752140000001,0.980606981,0.999167708,0.999727405,0.987143648,0.972553353,0.96856048,0.975447739,0.98187346,0.9681334420000001,0.96856048,0.9965808070000001,0.947700787,0.9989586159999999,0.998037168,0.9075523059999999,0.944210384,0.9913701909999999,0.9531444029999999,0.9720520709999999,0.9994612540000001,0.998634797,0.99536186,0.996265944,0.963257227,0.979774465,0.90978577,0.90250839,0.9984213129999999,0.9996411000000001,0.8754899620000001,0.998095856,0.9128222220000001,0.9306949059999999,0.9128222220000001,0.969685143,0.9966779240000001,0.9971945940000001,0.99859957,0.99772001,0.9862226690000001,0.9883937420000001,0.980062875,0.993919342,1.0,1.0,1.0,1.0,1.0,0.0,entropy
38,equals,0.92458279,0.975904257,0.9533640179999999,0.9845614340000001,0.9620335459999999,0.998878113,0.9975856129999999,0.9823219209999999,0.979033397,0.982665784,0.990567159,0.998845412,0.96524232,0.96524232,0.990244487,0.9989298409999999,0.969406855,0.991135195,0.948369144,0.99501044,0.953871963,0.948369144,0.999550099,0.99887137,0.918730552,0.9855945429999999,0.9855945429999999,0.974119737,0.9977434959999999,0.9926688140000001,0.9926688140000001,0.9926688140000001,0.9926688140000001,0.9879111309999999,0.9892487190000001,0.9892487190000001,0.9879111309999999,0.996602607,1.0,0.9995644370000001,0.988855357,0.9952769570000001,0.962388582,0.997047433,0.9702144140000001,0.979118183,0.9967751840000001,0.979129182,0.925377475,0.993377556,0.9978724240000001,0.925377475,0.965307578,0.895076889,0.970552573,0.9732819090000001,0.9620335459999999,0.989014305,0.9941249409999999,0.9976375270000001,0.99506954,0.985419548,0.980225573,0.986956194,0.9917730709999999,0.981912001,0.980225573,0.999745634,0.966403962,0.998688635,0.990173931,0.92906838,0.9620125420000001,0.9984122440000001,0.971260603,0.95255902,0.9972653340000001,0.994176208,0.99861907,0.998308183,0.9804907159999999,0.988482724,0.932121744,0.9252246590000001,0.9987924570000001,0.99628173,0.897411535,0.998813415,0.934362424,0.949105146,0.934362424,0.984856655,0.99887137,0.996400356,0.99913107,0.990503496,0.995020652,0.99722352,0.9924081659999999,0.998896835,0.0,0.0,0.0,0.0,0.0,0.0,equals
39,errorRate,0.9205079840000001,0.97418766,0.951141965,0.982681765,0.958860925,0.998597928,0.997600107,0.979707098,0.97766785,0.9838150259999999,0.9916071190000001,0.998920129,0.96233091,0.96233091,0.98899697,0.998314081,0.9712094059999999,0.989645999,0.9448136540000001,0.9955063,0.951527958,0.9448136540000001,0.9996734,0.997884711,0.914598963,0.9844006609999999,0.9844006609999999,0.972552729,0.9967365,0.990847533,0.990847533,0.990847533,0.990847533,0.98708521,0.988452695,0.988452695,0.98708521,0.996777969,0.9995644370000001,1.0,0.987895002,0.993925306,0.959716127,0.996297805,0.9718666140000001,0.9777386640000001,0.996632779,0.977004344,0.9212975390000001,0.992448325,0.997044624,0.9212975390000001,0.9625914990000001,0.8903322579999999,0.97236125,0.971635878,0.958860925,0.9872113309999999,0.994702454,0.997752801,0.994487789,0.984211023,0.977901957,0.9850951029999999,0.990788082,0.9803348820000001,0.977901957,0.999549942,0.964544365,0.998553806,0.990881908,0.92511843,0.9590710790000001,0.996969254,0.968563847,0.9547026390000001,0.997486745,0.994703557,0.9982484220000001,0.9980473190000001,0.979471533,0.986586198,0.928547056,0.9212836809999999,0.998999082,0.996666638,0.892077094,0.998418433,0.9308332979999999,0.945687974,0.9308332979999999,0.983915529,0.997884711,0.9965715740000001,0.9988952790000001,0.991226037,0.993974475,0.997068395,0.992061638,0.998165747,0.0,0.0,0.0,0.0,0.0,0.0,errorRate
40,euc_Dist,0.9672130090000001,0.995829897,0.987194817,0.99868444,0.989158425,0.989179985,0.9787145009999999,0.996815965,0.997415348,0.947770531,0.963621145,0.98329127,0.9897005809999999,0.9897005809999999,0.998906086,0.994116455,0.926692374,0.998693885,0.981505994,0.969788311,0.9874094259999999,0.981505994,0.9848676140000001,0.986956878,0.963438131,0.9997186,0.9997186,0.9967069759999999,0.994650982,0.998486312,0.998486312,0.998486312,0.998486312,0.999273125,0.999156807,0.999156807,0.999273125,0.9772643040000001,0.988855357,0.987895002,1.0,0.997047103,0.990355639,0.996271363,0.927406927,0.997450598,0.9971928040000001,0.996871801,0.967851039,0.9987004970000001,0.987290854,0.967851039,0.991493422,0.947563516,0.928405685,0.996413344,0.989158425,0.99698169,0.969424198,0.97852509,0.998567885,0.999677728,0.9954107520000001,0.998778554,0.999668835,0.9988988609999999,0.9954107520000001,0.990566361,0.9933082259999999,0.9852741759999999,0.962697957,0.970284635,0.989696169,0.99368441,0.99398588,0.900753736,0.976814995,0.96834191,0.992781638,0.9798575759999999,0.997035195,0.997127118,0.973348854,0.968401155,0.987124685,0.9747832359999999,0.94451976,0.9876371490000001,0.973893021,0.982329289,0.973893021,0.998571786,0.986956878,0.973294643,0.985901386,0.961627778,0.9983820309999999,0.994455254,0.99749386,0.9941229070000001,0.0,1.0,0.0,1.0,1.0,1.0,euc_Dist
41,evalNewton,0.9543541640000001,0.9920116440000001,0.9764187520000001,0.9958880840000001,0.9817803409999999,0.9936075590000001,0.987880567,0.995008698,0.993473258,0.9609853979999999,0.973646575,0.991077145,0.983753922,0.983753922,0.998779145,0.998332833,0.942242967,0.9991655779999999,0.972007707,0.9813453520000001,0.976558692,0.972007707,0.9926507520000001,0.994171605,0.9499531840000001,0.995955653,0.995955653,0.989952272,0.9977188229999999,0.9990663329999999,0.9990663329999999,0.9990663329999999,0.9990663329999999,0.9973916709999999,0.997998195,0.997998195,0.9973916709999999,0.9852674859999999,0.9952769570000001,0.993925306,0.997047103,1.0,0.9829581209999999,0.9988471,0.94315907,0.993525715,0.9980801009999999,0.992155125,0.954974888,0.999229549,0.992895428,0.954974888,0.9842426540000001,0.931514983,0.9437477679999999,0.9893091890000001,0.9817803409999999,0.996345413,0.9800012090000001,0.987296388,0.998243818,0.995908825,0.9927817170000001,0.99676344,0.998124555,0.9942157859999999,0.9927817170000001,0.99551246,0.98548514,0.991507494,0.9735087020000001,0.95793839,0.9825938740000001,0.998668083,0.989181709,0.9195182590000001,0.9859671940000001,0.9795766890000001,0.9959948270000001,0.989827075,0.994050476,0.9961983990000001,0.960493922,0.9552479859999999,0.992207231,0.9843482029999999,0.931590954,0.9933391109999999,0.962471819,0.9726978340000001,0.962471819,0.9962585979999999,0.994171605,0.984405152,0.992619226,0.9729745670000001,0.9994175009999999,0.99855228,0.998545852,0.9977942409999999,0.0,0.0,0.0,1.0,0.0,0.0,evalNewton
42,evaluateHoners,0.992491158,0.9967447979999999,0.998250605,0.99439128,0.999286255,0.963362374,0.9474309670000001,0.9956679759999999,0.99566596,0.9017864609999999,0.923322523,0.9539592709999999,0.998676188,0.998676188,0.9895055620000001,0.9735264379999999,0.8745348059999999,0.9885678259999999,0.9978414879999999,0.9308901629999999,0.9986131090000001,0.9978414879999999,0.955073629,0.962226323,0.990844142,0.993333659,0.993333659,0.9976206759999999,0.9762478170000001,0.987752263,0.987752263,0.987752263,0.987752263,0.990485915,0.989447683,0.989447683,0.990485915,0.944198561,0.962388582,0.959716127,0.990355639,0.9829581209999999,1.0,0.9769389829999999,0.875059142,0.995664147,0.97818351,0.996650906,0.992819178,0.986426425,0.963678255,0.992819178,0.999565933,0.982038636,0.876521227,0.9978817090000001,0.999286255,0.989890119,0.932588917,0.9463536220000001,0.982583915,0.993517117,0.9956864120000001,0.993363122,0.988264507,0.995651003,0.9956864120000001,0.96502409,0.99876295,0.957332948,0.923624948,0.9940228940000001,0.999815063,0.9739312940000001,0.998487006,0.841083589,0.942721865,0.929943713,0.970249145,0.9473082140000001,0.9927596409999999,0.9904648909999999,0.9948458570000001,0.99308788,0.959464949,0.940630766,0.979676375,0.962238833,0.995796445,0.9982113779999999,0.995796445,0.9921340590000001,0.962226323,0.936478624,0.9585247579999999,0.920108767,0.984535107,0.974304387,0.983301365,0.973182675,1.0,1.0,0.0,1.0,1.0,1.0,evaluateHoners
43,evalWeightedProd,0.9446198290000001,0.988199059,0.97153751,0.993313056,0.975402682,0.995362658,0.9898165809999999,0.990797713,0.990607146,0.9662543659999999,0.978053959,0.9927705029999999,0.976920282,0.976920282,0.99714889,0.998668054,0.948544672,0.9976214659999999,0.9640796890000001,0.985657453,0.971448111,0.9640796890000001,0.995116241,0.995022946,0.939786226,0.994316463,0.994316463,0.986966035,0.9975578979999999,0.997551768,0.997551768,0.997551768,0.997551768,0.996211541,0.996839478,0.996839478,0.996211541,0.9881012579999999,0.997047433,0.996297805,0.996271363,0.9988471,0.9769389829999999,1.0,0.949588289,0.990673638,0.999069188,0.988442125,0.9453427090000001,0.9980496240000001,0.993332685,0.9453427090000001,0.9786720659999999,0.9197689590000001,0.9500549629999999,0.986223359,0.975402682,0.9931992909999999,0.983173417,0.989696707,0.9986058059999999,0.9941881909999999,0.987868517,0.9940569570000001,0.997311335,0.9917766570000001,0.987868517,0.997283902,0.981287693,0.993151032,0.9770606759999999,0.9486423140000001,0.976267007,0.998966123,0.984539407,0.9275025490000001,0.988915605,0.983296512,0.997033177,0.992771325,0.9919157140000001,0.992978534,0.9523908940000001,0.945979809,0.9943257329999999,0.987014429,0.9178429640000001,0.9943587709999999,0.9534251570000001,0.9650302620000001,0.9534251570000001,0.994481504,0.995022946,0.9882570479999999,0.994027815,0.977630662,0.998631926,0.999203946,0.998338863,0.9983347459999999,1.0,1.0,0.0,1.0,1.0,1.0,evalWeightedProd
44,eval_Internal,0.819246722,0.8964419770000001,0.857566195,0.916565987,0.877928444,0.9719299370000001,0.982936169,0.913268863,0.9028417670000001,0.9982317359999999,0.993601733,0.978743558,0.885446878,0.885446878,0.9282958729999999,0.9600297059999999,0.9999380109999999,0.93030386,0.856543163,0.987034645,0.859518253,0.856543163,0.974948867,0.9708010029999999,0.81025961,0.9195068829999999,0.9195068829999999,0.8949310970000001,0.958413292,0.9368158670000001,0.9368158670000001,0.9368158670000001,0.9368158670000001,0.9228468329999999,0.9260652009999999,0.9260652009999999,0.9228468329999999,0.985408776,0.9702144140000001,0.9718666140000001,0.927406927,0.94315907,0.875059142,0.949588289,1.0,0.9029983770000001,0.951778668,0.909320639,0.8202528640000001,0.938709421,0.972080375,0.8202528640000001,0.881892852,0.774603707,0.99994722,0.8938255159999999,0.877928444,0.9341389179999999,0.990298723,0.983839372,0.9460268009999999,0.91909739,0.913644777,0.9240000340000001,0.9355471209999999,0.911555267,0.913644777,0.9690300270000001,0.879945799,0.977194456,0.9936778190000001,0.82531322,0.875401765,0.956452799,0.888338107,0.997758804,0.98511685,0.990460743,0.964966012,0.9770595459999999,0.9050443440000001,0.932576813,0.827586943,0.818170665,0.975117392,0.986792743,0.7871626890000001,0.973439939,0.8319027920000001,0.85693346,0.8319027920000001,0.915094172,0.9708010029999999,0.9841492490000001,0.975988922,0.9942090159999999,0.943944338,0.951694027,0.934631963,0.961131719,0.0,0.0,0.0,0.0,0.0,0.0,eval_Internal
45,find_diff,0.977121713,0.999732556,0.9938956859999999,0.99811483,0.99314647,0.9778815999999999,0.96585396,0.997542939,0.999999262,0.92675267,0.9453077059999999,0.971572214,0.9932274990000001,0.9932274990000001,0.997817829,0.986912592,0.90217124,0.9971632909999999,0.987638213,0.954994453,0.993506232,0.987638213,0.974208924,0.977429019,0.97466894,0.998549033,0.998549033,0.998973673,0.987227628,0.995286302,0.995286302,0.995286302,0.995286302,0.9986490920000001,0.998187072,0.998187072,0.9986490920000001,0.9625280209999999,0.979118183,0.9777386640000001,0.997450598,0.993525715,0.995664147,0.990673638,0.9029983770000001,1.0,0.9906827840000001,0.996666279,0.977684143,0.9956855920000001,0.976565652,0.977684143,0.995183443,0.9619198929999999,0.904095705,0.99862281,0.99314647,0.9936381040000001,0.9536052979999999,0.965001533,0.992872212,0.9985974479999999,0.9955698620000001,0.997208181,0.996009934,0.998898168,0.9955698620000001,0.9807718790000001,0.9976932470000001,0.97312608,0.9445690940000001,0.9799284159999999,0.994686869,0.987223493,0.9980096540000001,0.87285374,0.9625352140000001,0.9523679909999999,0.983220908,0.968560207,0.9994330690000001,0.9939601370000001,0.98245692,0.97863877,0.9754280559999999,0.9603623790000001,0.95768613,0.9768286079999999,0.983618387,0.988506984,0.983618387,0.999267729,0.977429019,0.95959312,0.974637979,0.9432319920000001,0.993977588,0.989454012,0.9953790000000001,0.9860744109999999,0.0,0.0,0.0,0.0,0.0,0.0,find_diff
