method_name,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100
find_min,0.9999747758543002,0.9804844972246083,0.9926478414791507,0.9760417479599048,0.9936672236363645,0.9287121674202712,0.9069032480856729,0.9790859387372789,0.9776972453130637,0.8514532153650213,0.8775421253506072,0.9149338704920817,0.9916173253050681,0.9916173253050681,0.9652985024255442,0.9411374174446682,0.8200114096425535,0.9638680294005988,0.9977350929104991,0.8836514468423717,0.9936312831573989,0.9977350929104991,0.9149390476034148,0.926448599825876,0.9996303691830569,0.973383984360709,0.973383984360709,0.9835515144187347,0.9465376788850213,0.963603356981988,0.963603356981988,0.963603356981988,0.963603356981988,0.9670708556073546,0.9651172222194961,0.9651172222194961,0.9670708556073546,0.9036368374057512,0.9253774752688954,0.9212975389656218,0.9678510391346725,0.9549748882403618,0.9928191781961198,0.9453427086672387,0.8202528640706606,0.9776841428250324,0.9478540254012802,0.9826750795658021,1.0,0.9603804139395256,0.9303412284347894,1.0,0.9920235271012211,0.9968085489007084,0.8221821148399275,0.9845385826565565,0.9936672236363645,0.9697767058296999,0.8882413569847831,0.9055687172119815,0.9551164081659185,0.9737334415455987,0.9811054194976325,0.9742147064201988,0.9643057523028533,0.9782847504961923,0.9811054194976325,0.9293416745598253,0.9881813426672238,0.920552645090588,0.878733797241485,0.9998523572943405,0.9933856920201947,0.9418105941417246,0.9864381583478856,0.7808395756872347,0.9005639593699328,0.8840628502368421,0.9379928635870479,0.904380059598131,0.9721766746915244,0.9707423785694569,0.9990994789917622,0.9998221262739465,0.9229275259397374,0.8982323088129601,0.9947664091471842,0.9270888179855462,0.9992388673763187,0.9976376350760783,0.9992388673763187,0.970367349488018,0.926448599825876,0.8906843493421105,0.9214737200140435,0.8728885935016688,0.9579110158493259,0.9408202243315026,0.9546902163692156,0.9412754756756443
geometric_mean,0.9917550086848724,0.9958873677892288,0.9972520415104384,0.9956197218530733,0.9997209912576218,0.9670299573225428,0.9510909315178651,0.9962276144547652,0.995165297876383,0.9076634390107045,0.9285748739359968,0.9572604282382173,0.9990081334416175,0.9990081334416175,0.989992027702487,0.975761771253489,0.8814037493419302,0.9892708779791487,0.9979201655507087,0.9347650645787567,0.9979638210825109,0.9979201655507087,0.9580339495679254,0.9650685714187082,0.9895545411526577,0.9941947083993653,0.9941947083993653,0.9976446197953411,0.9788496779660996,0.9892139686181954,0.9892139686181954,0.9892139686181954,0.9892139686181954,0.9908038546162153,0.9898393538957633,0.9898393538957633,0.9908038546162153,0.9486171813608106,0.9653075778365646,0.9625914989810088,0.9914934216011575,0.984242653838564,0.9995659327911334,0.9786720659162212,0.881892852238201,0.9951834428068265,0.9802135337321841,0.9980230576348046,0.9920235271012211,0.9874096353294204,0.9672838213039506,0.9920235271012211,1.0,0.9799041390741225,0.8833455552973054,0.998020930192391,0.9997209912576218,0.9918019010070986,0.9370711904695062,0.9503471187475037,0.9845401175874641,0.9943719964881004,0.9966629138680516,0.9947123892760611,0.9897496842114685,0.9962509585106701,0.9966629138680516,0.9680128378654993,0.9983381980659919,0.9611197038950839,0.9290218608195826,0.9931767553609362,0.9996716039147616,0.9760558237743274,0.9983526742974259,0.8487544092943407,0.9469446640689924,0.9343796860286644,0.9735169613788176,0.9502332920157862,0.9921631632562443,0.9922862754341257,0.9941886849302286,0.9921028574280809,0.9630634438737686,0.9447587506164808,0.9779718361532356,0.9655419748227939,0.9945127507376447,0.9982072879801132,0.9945127507376447,0.9922133255544777,0.9650685714187082,0.940078043430676,0.9618466361471513,0.9253815490561295,0.9862224305185233,0.9755861812084897,0.9838952467333913,0.9758650474758558
get_array_value,0.9968039851225231,0.9660234744973639,0.9840067813445089,0.957819241789471,0.9822974898756381,0.8982119206551822,0.8728233672641027,0.96211003608884,0.9619796217654992,0.8094268525477624,0.8388641171402595,0.8825342231918978,0.9795214254342279,0.9795214254342279,0.9449632333002115,0.91394824238265,0.7744084683329057,0.9430096347863189,0.9895761349691321,0.8467099207921116,0.9848912367166376,0.9895761349691321,0.8829311613157926,0.8961950049673442,0.9975282232665568,0.9546944674682363,0.9546944674682363,0.9691974752259689,0.9198395151515328,0.9416618503954535,0.9416618503954535,0.9416618503954535,0.9416618503954535,0.9475096214034192,0.9450076579506652,0.9450076579506652,0.9475096214034192,0.8688239219946972,0.8950768893180743,0.8903322578921761,0.9475635159248468,0.9315149825993737,0.9820386358969979,0.9197689594409867,0.7746037070628459,0.9619198932910126,0.9223549673619752,0.9658255493007523,0.9968085489007084,0.9381206803063536,0.9000605516039547,0.9968085489007084,0.9799041390741225,1.0,0.7768063970048142,0.9703527506729623,0.9822974898756381,0.9488105452015655,0.8513404449254381,0.8713169579955722,0.9309998645599992,0.9551306204753495,0.9641270417519722,0.9548595852260732,0.9426165153107025,0.9612863646335513,0.9641270417519722,0.8994598957767264,0.9765044684393666,0.8887606147214885,0.8402398841279206,0.9957996852842111,0.9824775819287959,0.9150096482027872,0.9728636109595852,0.731294533436008,0.8656680490505281,0.846740904245127,0.9095038472641199,0.8710438965361627,0.95584164034284,0.9501754711138262,0.9944812891330013,0.9967836859379745,0.8913193070272949,0.8628724488372711,0.9961988268010212,0.8965086673451074,0.9948931966168479,0.9894092985614852,0.9948931966168479,0.9522516982460634,0.8961950049673442,0.8548706153277167,0.8899757237496181,0.833668341795642,0.9343574600572475,0.9148333643488376,0.9324049461868718,0.9137938569120867
g_Test,0.8211859179299524,0.897570110896467,0.8591107141624271,0.917577961739721,0.8794046833541123,0.9725093611183593,0.9832399851157738,0.9142645496080619,0.9039475484180264,0.998314414133607,0.9939334813547797,0.9791754774422795,0.887024400439417,0.887024400439417,0.9291187187273786,0.9606278183624323,0.9999825625775882,0.9309968623353948,0.8582483429089973,0.986948209601226,0.8611230829410853,0.8582483429089973,0.9752362042738263,0.971136863296968,0.8122079355524808,0.9205961947273835,0.9205961947273835,0.8962321800662479,0.9591010495538678,0.937536835801381,0.937536835801381,0.937536835801381,0.937536835801381,0.9237883980164171,0.9269778381180287,0.9269778381180287,0.9237883980164171,0.985809793522495,0.9705525729857742,0.9723612497481047,0.9284056845240517,0.9437477681516359,0.8765212272662691,0.9500549633627942,0.9999472196488935,0.9040957051067289,0.9525875997290603,0.9105655082933667,0.8221821148399275,0.9395594355814146,0.9726719871687812,0.8221821148399275,0.8833455552973056,0.7768063970048142,1.0,0.8951542657548553,0.8794046833541123,0.9352473697366323,0.990585194117931,0.984203863424819,0.9468803541697987,0.920195075847001,0.9149329520250273,0.925019978380492,0.9365069988444008,0.9127212352508984,0.9149329520250273,0.9695150009089157,0.8813984567253531,0.977735626426952,0.9940234963152592,0.8271541559948447,0.8768412914257684,0.9567664147529821,0.889359013934442,0.9974922259230844,0.9853987853987667,0.9905845197096168,0.9656722873842211,0.9769906683600296,0.90607268868573,0.9336798774469875,0.8293541723375581,0.8200405377400358,0.9756956606200385,0.9871398860165166,0.789418399984618,0.9740069855227962,0.8337976273090765,0.8586292130431301,0.8337976273090765,0.9161013390455183,0.971136863296968,0.9840448625142355,0.9764438466618968,0.9943307997402528,0.9447205484429348,0.9522409462707309,0.9353870157831118,0.9617220694437006
hamming_dist,0.9840656020908787,0.998324978564351,0.9971044106932057,0.9978206976177623,0.9965171993273484,0.9740537165180162,0.9590329723056094,0.9968193750210127,0.998613545024149,0.9185665676093114,0.9386200884259612,0.9652619796207271,0.9957741236856216,0.9957741236856216,0.994723088947835,0.982223734969348,0.893162708503826,0.9939702157429771,0.992610976720937,0.9460781695957418,0.997235923495838,0.992610976720937,0.9672096293622778,0.971526033037989,0.981538262832683,0.9980569431460058,0.9980569431460058,0.9999678567344146,0.9838505069425808,0.9929230339613215,0.9929230339613215,0.9929230339613215,0.9929230339613215,0.996141344346252,0.9952945375595277,0.9952945375595277,0.996141344346252,0.9568694867176577,0.9732819090978849,0.9716358779397926,0.9964133436806605,0.989309188876835,0.9978817088138066,0.9862233592278346,0.8938255160681655,0.9986228102775446,0.9874194189565768,0.9981696024200617,0.9845385826565565,0.9924655772820588,0.97246943963449,0.9845385826565565,0.998020930192391,0.9703527506729623,0.8951542657548552,1.0,0.9965171993273484,0.9929962000586007,0.9462420794574172,0.9585597645070727,0.9906221904446558,0.9981296299486683,0.9959256269041218,0.9966739228607395,0.9944867305118276,0.9990554885671631,0.9959256269041218,0.9758018946920598,0.9993737040298296,0.9683143154628289,0.9379031053040825,0.9861972888522393,0.9972762846386086,0.9821972184274603,0.9984889851901998,0.8622070630408153,0.9559163949230223,0.9444265359315288,0.9799123368091995,0.9602428193796796,0.997049343538252,0.993463938002592,0.9887267938478275,0.9852870908954039,0.9708052683599538,0.9534310262300866,0.9655157238451587,0.9720911315062893,0.988716571641069,0.9933396960062144,0.988716571641069,0.9969934041746507,0.971526033037989,0.9508934393620125,0.9691610481071585,0.93576558099637,0.9910952104679799,0.9835463586111121,0.9909104549970266,0.9821140897901676
harmonicMean,0.9934138968805175,0.9941922880199716,0.9963818837558197,0.9938816255043711,1.0,0.9642321758820752,0.948088889616287,0.99541657198841,0.9931267007732362,0.9039922702784174,0.9250329971959019,0.9541684939225322,0.9994124678524672,0.9994124678524672,0.9876303454948809,0.972992265140218,0.8775156447436603,0.9869063975538463,0.9988811752193856,0.9305189754852521,0.9973062657905066,0.9988811752193856,0.9543163621004684,0.962577515627574,0.991388209307558,0.9921643135757161,0.9921643135757161,0.9960201440980752,0.9766753865387585,0.9873734683069941,0.9873734683069941,0.9873734683069941,0.9873734683069941,0.988156362527872,0.9871450064274698,0.9871450064274698,0.988156362527872,0.9455752140908603,0.9620335459215575,0.9588609246391802,0.9891584252675588,0.9817803413286521,0.99928625528004,0.9754026819301834,0.8779284435181615,0.9931464703061118,0.9771312369662736,0.9971369488760063,0.9936672236363645,0.9850760318876156,0.9652017952463541,0.9936672236363645,0.9997209912576219,0.9822974898756381,0.8794046833541123,0.9965171993273484,1.0,0.9908160123152803,0.93369796761968,0.9471982386862826,0.9819086066063522,0.9923642306407762,0.9963015708309739,0.9933117815997661,0.9875292939218615,0.9946239806711371,0.9963015708309739,0.9648144846315073,0.997021210236315,0.958287937212083,0.9258234044877157,0.9946342581550105,0.9996401072148978,0.9734011272583724,0.9973024340820418,0.8444155743106521,0.943472501948189,0.9306755070202996,0.9707746567155907,0.946349290813845,0.9894856568577786,0.9913483305029054,0.994943032525841,0.9934316181529382,0.959983867785986,0.9414986090681937,0.9816931876685451,0.9630146536777546,0.9956361916542857,0.998998709506101,0.9956361916542857,0.9895789223974935,0.962577515627574,0.9359836611652624,0.9590181155680032,0.9216793175155574,0.9838914592154878,0.9720220592037919,0.9805085493395772,0.9731626906662327
insertion_sort,0.9692581486506053,0.9927213951354812,0.9827210674496806,0.9973875128359924,0.9908160123152803,0.9906161567121355,0.9820951431102952,0.9978767154714422,0.9935946429095324,0.9531625875658858,0.9675258073448589,0.98557233553109,0.9927857396801751,0.9927857396801751,0.9966217047218747,0.9943880875791686,0.9338333006568719,0.9965404850210973,0.9838777902405008,0.9703361663889017,0.983857152417938,0.9838777902405008,0.9847516921034006,0.9896025700509258,0.9653283558486688,0.9970124631163926,0.9970124631163926,0.9930273869632034,0.9963685055884534,0.9983868299524926,0.9983868299524926,0.9983868299524926,0.9983868299524926,0.9954281628547211,0.9956453520105358,0.9956453520105358,0.9954281628547211,0.9806069814838847,0.9890143046703439,0.9872113307931194,0.9969816901514625,0.9963454125287148,0.9898901192928973,0.9931992905987111,0.9341389176284385,0.9936381039407379,0.9950026948944529,0.9974457659296561,0.9697767058296998,0.9975423413210639,0.991513458056234,0.9697767058296998,0.9918019010070985,0.9488105452015655,0.9352473697366323,0.9929962000586007,0.9908160123152803,1.0,0.9734041582139865,0.9816373008179154,0.9967643492430254,0.9970499976306325,0.9984578628224398,0.999022167595693,0.9980691320460062,0.9966444639610392,0.9984578628224398,0.9906056334671473,0.9896957917029001,0.9878757185415602,0.9681693841637039,0.9719432652210236,0.9900679498270888,0.9936358823308304,0.9920921953675879,0.9085195030840136,0.9791841176010313,0.9712388196343351,0.9936531159894133,0.9794721477282247,0.9917313778721116,0.9999678321273034,0.9726908255832032,0.9690353511227258,0.9884788082121201,0.9782713229994896,0.9519541854090028,0.9904403333987277,0.9749814264337182,0.9841040385326252,0.9749814264337182,0.9944030907174012,0.9896025700509258,0.9736162325584544,0.9882387146666572,0.9652797926848399,0.9978272902327361,0.991756575394182,0.9932916086198812,0.9945893042836812
kurtosis,0.8873513945915579,0.9491384192484059,0.9192748965403318,0.9623804481659665,0.93369796761968,0.9944673611397432,0.9988589230262881,0.960279261828078,0.9535001863941159,0.996689862577983,0.9992391564455082,0.9977100407239883,0.9392287356422144,0.9392287356422144,0.9707930000953505,0.9894909028884276,0.9899751748514611,0.9720082646211518,0.9169138770762828,0.9982478851323182,0.9204949285161448,0.9169138770762828,0.9959293320243003,0.9942116604550555,0.880324174876484,0.9642997623065074,0.9642997623065074,0.9471796671784449,0.9883208905558889,0.9758498511896099,0.9758498511896099,0.9758498511896099,0.9758498511896099,0.966988294788208,0.9691829225649925,0.9691829225649925,0.966988294788208,0.9991677078098689,0.9941249414033081,0.9947024536092006,0.969424198270739,0.9800012094351434,0.9325889169992563,0.9831734165275118,0.9902987231385273,0.9536052979738023,0.9844516558562245,0.9566398919585384,0.8882413569847831,0.9773160032170346,0.9945323730400931,0.8882413569847831,0.937071190469506,0.8513404449254379,0.990585194117931,0.9462420794574172,0.93369796761968,0.9734041582139865,1.0,0.9991206219272794,0.981037570534693,0.9640419699441163,0.9597929269870111,0.9673199134304458,0.974798357965186,0.9589014084967591,0.9597929269870111,0.9936043214116577,0.9364032127455352,0.9968725873848977,0.9992734006824856,0.8925329449301846,0.9325007747691749,0.987239936824208,0.9427291443984415,0.9790842723986155,0.9991641559461415,0.9997358313669802,0.9913583341079921,0.9957753153018122,0.9549434788842364,0.9723985156542851,0.8946865377336025,0.8870315995734227,0.9959622792103658,0.9997254879361777,0.8593208873088174,0.9955241683957047,0.898516488561705,0.9174292176148862,0.898516488561705,0.9618537252973917,0.9942116604550555,0.9977572653920397,0.9966568419625699,0.999174180648277,0.9803213136630072,0.98461455274387,0.9744308779253765,0.9898340243199778
lag,0.9047346708657081,0.9611010458876034,0.9344577495370335,0.9727460174293605,0.9471982386862824,0.9977679220064501,0.9998026942266391,0.9708203640118876,0.9649045753821672,0.9926385053530288,0.9973340264452598,0.9995293145268015,0.9519045054075598,0.9519045054075598,0.9797529445579687,0.994580497604031,0.9834092507837409,0.9807853174839409,0.9318686415791593,0.997833324995742,0.9355222307969919,0.9318686415791593,0.9984226034782776,0.9975848966849765,0.8981830575450233,0.9742257262269913,0.9742257262269913,0.9593897818194157,0.9937192046264449,0.9840639604647637,0.9840639604647637,0.9840639604647637,0.9840639604647637,0.9764556011163127,0.9782954935191638,0.9782954935191638,0.9764556011163127,0.9997274047922162,0.9976375267055093,0.9977528006383624,0.9785250903485839,0.9872963882266681,0.9463536218404554,0.9896967065311006,0.9838393724546945,0.96500153309457,0.9906089106615243,0.9675403109989824,0.9055687172119815,0.9850623648414241,0.9977063131177405,0.9055687172119815,0.9503471187475039,0.871316957995572,0.9842038634248188,0.9585597645070728,0.9471982386862824,0.9816373008179154,0.9991206219272791,1.0,0.9880173692279837,0.9740106788476459,0.9700625361722645,0.9768657707733518,0.983027538804183,0.9696183338633139,0.9700625361722645,0.9973215695701267,0.9498708962829826,0.99913855269749,0.9973266478154053,0.9095532912219166,0.9462521244257827,0.9929132740100741,0.9555922473618164,0.970017445660604,0.999712596308173,0.9987641355594107,0.9957648783533981,0.9975988866057115,0.9660647403987854,0.9807966673144295,0.9117819524354785,0.9046026524680391,0.9985778198427246,0.9998096811070489,0.8777083653394394,0.9984496300060027,0.9151300588885245,0.9324008496341214,0.9151300588885245,0.9721030112962333,0.9975848966849765,0.9980761990091069,0.9990968041887649,0.9971181348818315,0.9875998082905244,0.990515178209184,0.9824586266545914,0.9948241980350153
manhattanDist,0.9544129295032425,0.9905191405875492,0.9774392496086984,0.9958230662386713,0.9819086066063522,0.995523827661783,0.9880144885984912,0.9936910178856968,0.9928201391623608,0.9634289316185624,0.9764875858880125,0.9913834237883844,0.9834303217586895,0.9834303217586895,0.9977639859105764,0.9981286397525625,0.9453918397159303,0.9978373116187621,0.9721631506485577,0.9809826217208889,0.9778730177187527,0.9721631506485577,0.9923141422006118,0.9935304572748263,0.9498616955584458,0.9971690844497708,0.9971690844497708,0.9910410101469767,0.9983438259369626,0.9985977558514058,0.9985977558514058,0.9985977558514058,0.9985977558514058,0.9973232631793181,0.9976764995950914,0.9976764995950914,0.9973232631793181,0.9871436482600005,0.9950695396286201,0.9944877888807511,0.9985678853307283,0.9982438177043551,0.9825839151293583,0.9986058057555629,0.9460268011890242,0.9928722122775796,0.9996494056204966,0.9931361046079401,0.9551164081659186,0.9990425473273243,0.9938812069843231,0.9551164081659186,0.9845401175874641,0.9309998645599992,0.9468803541697987,0.9906221904446558,0.9819086066063522,0.9967643492430254,0.9810375705346928,0.9880173692279837,1.0,0.9970722754302844,0.9924587966783108,0.99694692076789,0.9994236486599845,0.9953165621621891,0.9924587966783108,0.9963561623337135,0.9859303402692599,0.9928598994974438,0.9756480805300881,0.9579612334534615,0.9820298844355928,0.9972997362145244,0.987669574347963,0.9226676159773864,0.9867048014914768,0.980148866767656,0.9976382025713052,0.9882867306929815,0.9928533409672848,0.996658197943728,0.96097675061664,0.9553098923294524,0.9942033052305026,0.9851806281923589,0.9300472837890275,0.9943853841492278,0.9620733479096562,0.9729465801960887,0.9620733479096562,0.9955984459257939,0.9935304572748263,0.9836081150833863,0.9932368383242843,0.9748919418673326,0.9995111416346127,0.9972913321914534,0.9974967327863542,0.9982641877475603
manhattanDist2,0.9731656338304259,0.9974537951411848,0.9906591182266662,0.9993507695061558,0.9923642306407761,0.9858459615226909,0.9743622806185175,0.9979525026131429,0.9985693067758776,0.9406494629893055,0.9575965014285138,0.9793168052975108,0.9926887777590643,0.9926887777590643,0.9986308114393813,0.9917705362807397,0.9184208887387868,0.9982835892804406,0.9858360213755721,0.964071558685553,0.9908840626386737,0.9858360213755721,0.9808545565998106,0.9837371026391607,0.9697576275582607,0.9999980209880833,0.9999980209880833,0.9983297574568217,0.9926447228099744,0.9978902677457901,0.9978902677457901,0.9978902677457901,0.9978902677457901,0.999150197195901,0.9988654231574949,0.9988654231574949,0.999150197195901,0.9725533532387794,0.9854195484498014,0.9842110233818643,0.9996777279906383,0.9959088247661856,0.9935171172415498,0.9941881914534334,0.919097390058517,0.9985974480563399,0.9951752172106728,0.9982401740182303,0.9737334415455987,0.9978828095054805,0.9842910356410141,0.9737334415455987,0.9943719964881003,0.9551306204753495,0.920195075847001,0.998129629948668,0.9923642306407761,0.9970499976306327,0.9640419699441163,0.9740106788476461,0.9970722754302842,1.0,0.9968190806360164,0.9991908198136091,0.9990073197400893,0.9997114412774294,0.9968190806360164,0.9873094944937725,0.9957756370561616,0.9815423332189852,0.956886146046008,0.9759501005650801,0.9929418350357584,0.9914410697823993,0.9962466106911074,0.8910477681354486,0.971971364768167,0.9626835166254496,0.990076691852187,0.9753025787849847,0.9977769370186241,0.9972608883735256,0.9786724120706299,0.9742623832839415,0.9834761570058723,0.9699042756657129,0.9520941858774754,0.9843397759280497,0.9792404092617405,0.9865889999685974,0.9792404092617405,0.998912772920961,0.9837371026391607,0.9679530514045595,0.982268760882888,0.9553532871913203,0.9972758324505909,0.992281355085743,0.9964376899583361,0.9916955290457071
max,0.9806811590647836,0.9957179907972104,0.9896910775318302,0.9975465533284363,0.9963015708309739,0.9817182265510743,0.9708983716506251,0.9992066038361419,0.9955484602353142,0.9355576326696526,0.9524113944709985,0.9753146288138891,0.9977620106769891,0.9977620106769891,0.9952619906947676,0.9880130957541474,0.9133707250651437,0.9947584699884803,0.9917083315401592,0.9564999268904408,0.9906565170569196,0.9917083315401592,0.9747385522628389,0.9813692220804228,0.9777153276538445,0.9967054296991602,0.9967054296991602,0.9958073266664025,0.990584843337244,0.9960331505835631,0.9960331505835631,0.9960331505835631,0.9960331505835631,0.9945099379381076,0.9943064856707386,0.9943064856707386,0.9945099379381076,0.9685604796778333,0.980225572569299,0.9779019572670213,0.9954107518865143,0.9927817169132388,0.995686411757988,0.9878685173471099,0.9136447766386019,0.9955698615662418,0.9895553640519461,0.9989009013879023,0.9811054194976323,0.9948075294906789,0.9831657112518298,0.9811054194976323,0.9966629138680517,0.9641270417519722,0.9149329520250273,0.9959256269041218,0.9963015708309739,0.9984578628224398,0.9597929269870111,0.9700625361722642,0.9924587966783108,0.9968190806360162,1.0,0.9986187608462535,0.9955700853568605,0.9975483870028589,1.0,0.982132341126672,0.9942886566564393,0.977949673206865,0.9532505433947234,0.9828466838663794,0.9958871154025494,0.9876868792807938,0.9959954477601263,0.8849250507148233,0.9668235529318288,0.9571548790392972,0.9861371040380994,0.9684287678700184,0.992929569458466,0.9986067496230276,0.9829311167515308,0.9804276113483013,0.978886979185269,0.9658357966266066,0.9667704459698073,0.9816391944622448,0.9854491962840073,0.991854933148485,0.9854491962840073,0.9944535893584985,0.9813692220804228,0.9606758335196353,0.9786955667961555,0.9497424751105271,0.9942509697605784,0.9861198388963823,0.9902786517188484,0.9878641110795394
meanDeviation,0.9737290579277149,0.9963984498623587,0.988414676795226,0.9994821616439068,0.9933117815997661,0.9876401687862439,0.9773553451012171,0.9991567760567883,0.9971635122243604,0.9447904170879717,0.9607285552404335,0.9815995631812312,0.9941742468145676,0.9941742468145676,0.9983742316357939,0.9930079180827819,0.9233891198275876,0.9982361115895124,0.9868541982002579,0.9662006323494973,0.989024560046114,0.9868541982002579,0.9822937246918182,0.9865578652362519,0.9701438699216405,0.9991552570787844,0.9991552570787844,0.9967661252443373,0.9945134359350979,0.9989013129378717,0.9989013129378717,0.9989013129378717,0.9989013129378717,0.9979409701187635,0.9978511347069167,0.9978511347069167,0.9979409701187635,0.9754477390386358,0.9869561938714443,0.9850951025081173,0.9987785544395562,0.9967634402133174,0.9933631218604269,0.9940569568358884,0.9240000342275652,0.9972081809235851,0.9948940397706455,0.9989370128632907,0.9742147064201988,0.998040912530664,0.9874468615799918,0.9742147064201988,0.9947123892760611,0.9548595852260732,0.925019978380492,0.9966739228607396,0.9933117815997661,0.9990221675956931,0.9673199134304458,0.9768657707733518,0.99694692076789,0.9991908198136089,0.9986187608462535,1.0,0.998845076128288,0.9990007859617654,0.9986187608462535,0.9885335843996174,0.994106900669744,0.9838835978188635,0.960793421464238,0.9763882636052897,0.993291620562743,0.9930153778761611,0.9960367850851145,0.8966998469086889,0.9745413573974618,0.9656529882766149,0.9914636827202622,0.9770305626933744,0.9957998923476667,0.9991136007832121,0.9781220384472338,0.9741755272033519,0.9851570763813016,0.972892380933078,0.9547434415485537,0.9867390019193065,0.9793001580048563,0.9873166588562627,0.9793001580048563,0.9975317901055111,0.9865578652362519,0.970025479320891,0.9845511867435198,0.9587212876770144,0.9979352062769213,0.9921345407490997,0.9953432469765362,0.993019092804766
mean_abs_error,0.9636463713666564,0.9942808588114795,0.9837151655180154,0.998145761515439,0.9875292939218615,0.9922315525090781,0.9832166347425525,0.9966554639032611,0.9959693994330927,0.9546986805356185,0.9693305263692796,0.9871985427953923,0.9886729690161878,0.9886729690161878,0.998916698962157,0.9962943924070011,0.9349223018204199,0.9988300129020662,0.9792233772208804,0.9745097132693596,0.9841317528498943,0.9792233772208804,0.9881849190704287,0.9904213336474378,0.9596206353373898,0.9990543361590443,0.9990543361590443,0.9947990650440445,0.9969028310743832,0.9992329784082105,0.9992329784082105,0.9992329784082105,0.9992329784082105,0.9987236741615345,0.9988406327112528,0.9988406327112528,0.9987236741615345,0.9818734598196027,0.9917730705093379,0.9907880819068827,0.9996688352083671,0.9981245554005054,0.9882645066015476,0.997311334960407,0.9355471214419908,0.996009934329714,0.9983720107265327,0.9962639251617367,0.9643057523028534,0.9994022725999244,0.9909515638348809,0.9643057523028534,0.9897496842114685,0.9426165153107025,0.9365069988444008,0.9944867305118278,0.9875292939218615,0.9980691320460063,0.9747983579651862,0.983027538804183,0.9994236486599845,0.999007319740089,0.9955700853568608,0.9988450761282879,1.0,0.9979578549253213,0.9955700853568608,0.993283147579746,0.9908225557579475,0.9889959215220788,0.9687122061645013,0.9668617209176005,0.987734528329252,0.9956955186566865,0.9921790604070913,0.9101793340501133,0.981322214895854,0.9736160234460142,0.9952377671670176,0.9835113116128799,0.9955065619383023,0.9981040425165155,0.9694823594542428,0.9645228791893737,0.9904496503564156,0.9796676084456952,0.9413615871414639,0.991136118146536,0.9706174791429247,0.9799386609906445,0.9706174791429247,0.9976167923786549,0.9904213336474378,0.9776853383083476,0.9895405035702873,0.9674495110187723,0.9993843448582982,0.9958108808127226,0.9976008264322435,0.9963371589696206
mean_Diff,0.9777053590449742,0.9981719065442387,0.9930524079679272,0.9992493662184536,0.9946239806711371,0.982501598700013,0.9700183448388433,0.9985062461376648,0.9988792020242064,0.9341548023994146,0.9519778893275126,0.9753225577735666,0.9947845502150509,0.9947845502150509,0.9977780603389133,0.9891658553234336,0.9109174341182323,0.9972621934606873,0.9890272507860685,0.9584965714226217,0.9933468694687063,0.9890272507860685,0.9767340665386078,0.9807001307065687,0.9746538642603523,0.9996833050542892,0.9996833050542892,0.9991508796627029,0.9905328147958131,0.996966938190932,0.996966938190932,0.996966938190932,0.996966938190932,0.9983720008158865,0.9979310935012325,0.9979310935012325,0.9983720008158865,0.968133442075068,0.9819120013836836,0.9803348824381577,0.9988988607774794,0.9942157859117517,0.9956510027358261,0.9917766571855839,0.9115552665111046,0.9988981683896367,0.9928868447431843,0.9988284139576002,0.9782847504961923,0.996624973775751,0.9813799843717405,0.9782847504961923,0.9962509585106701,0.9612863646335513,0.9127212352508984,0.9990554885671631,0.9946239806711371,0.9966444639610395,0.9589014084967591,0.9696183338633139,0.9953165621621889,0.9997114412774296,0.9975483870028591,0.9990007859617654,0.9979578549253215,1.0,0.9975483870028591,0.983962782490907,0.99725284553578,0.9778409390584779,0.951416534190755,0.9802771127278571,0.9950840782533134,0.9890353317611592,0.9973938602004786,0.8823966809271828,0.9672179439810715,0.9572629052827799,0.987216434214681,0.970733603986379,0.9976136107908087,0.9969641982740444,0.9825411526639715,0.9786991651711036,0.9797802221559127,0.9651828305599659,0.9584450533526475,0.9811162559436131,0.9833374227100531,0.9897003176711006,0.9833374227100531,0.9984044074112867,0.9807001307065687,0.9627131744698438,0.978623232371793,0.9495817411043771,0.9957351294531934,0.9895546252201397,0.9946467930239176,0.989087058194981
